object_name,sectors,ownership_level,service_scale,object_type,process_criticality,critical_process_count,interaction_count,continuous_operation,scada_used,classified_info,life_health_applicable,life_health_level,life_support_applicable,life_support_level,transport_applicable,transport_level,communications_applicable,communications_level,government_service_applicable,government_service_level,government_function_applicable,government_function_level,international_treaty_applicable,international_treaty_level,entity_income_loss_applicable,entity_income_loss_level,federal_budget_loss_applicable,federal_budget_loss_level,financial_market_applicable,financial_market_level,environment_applicable,environment_level,control_center_applicable,control_center_level,defense_order_applicable,defense_order_level,defense_security_system_applicable,defense_security_system_level,category_level,significance_score
Контур Оборонная промышленность #460,defense,regional,local,information_system,4,4,37,False,False,True,False,0,False,0,False,0,False,0,True,2,False,0,True,2,False,0,False,0,False,0,False,0,True,2,True,3,True,2,3,100
ИС Финансовый рынок #461,finance,regional,federal,process_control_system,4,3,4,True,True,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,1,False,0,True,3,False,0,True,1,False,0,False,0,3,100
Контур ТЭК #462,fuel_energy,private,regional,information_system,7,4,24,True,False,False,False,0,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0
Сервис Оборонная промышленность #463,defense,private,regional,telecom_network,5,3,32,False,False,True,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0,False,0,True,1,False,0,1,32
АСУ Оборонная промышленность #464,defense|finance,private,regional,information_system,5,2,35,False,False,True,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,1,False,0,True,3,True,1,True,2,3,100
Контур Оборонная промышленность #465,defense,federal,federal,information_system,6,2,11,False,False,True,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,False,0,True,2,True,1,True,2,3,100
ИС Финансовый рынок #466,finance,private,local,information_system,3,2,5,False,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,False,0,3,90
Контур Связь #467,communications,private,local,information_system,5,2,12,False,False,False,False,0,True,2,False,0,True,1,False,0,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,2,68
Подсистема Транспорт #468,transport,private,federal,process_control_system,5,5,7,True,True,False,False,0,True,1,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,3,100
Платформа Связь #469,communications,regional,federal,information_system,6,8,35,True,True,True,False,0,True,2,False,0,True,0,False,0,True,1,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,2,79
Контур Оборонная промышленность #470,defense,private,local,telecom_network,3,2,7,True,False,True,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0,False,0,False,0,True,3,3,90
Сервис Здравоохранение #471,health,regional,local,information_system,10,11,57,True,False,False,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,2,61
АСУ Госрегистрация прав #472,real_estate,private,regional,information_system,9,4,46,True,False,False,False,0,True,2,False,0,False,0,True,1,False,0,False,0,True,0,False,0,False,0,False,0,False,0,False,0,False,0,2,68
Контур Горнодобывающая промышленность #473,mining,regional,federal,information_system,4,4,34,True,True,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,True,1,False,0,False,0,False,0,3,97
Сервис Транспорт #474,transport|science,municipal,regional,information_system,7,4,9,True,False,False,False,0,False,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,3,100
Подсистема ТЭК #475,fuel_energy,municipal,intersectoral,information_system,4,6,36,True,False,True,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,1,32
Контур Энергетика #476,energy,regional,regional,information_system,9,1,60,True,False,False,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,1,32
ИС Здравоохранение #477,health,regional,federal,process_control_system,2,5,3,False,True,False,True,1,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,97
Сервис Горнодобывающая промышленность #478,mining,regional,federal,information_system,5,2,3,False,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,3,90
АСУ Энергетика #479,energy|finance,federal,local,information_system,5,2,21,True,False,True,True,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,False,0,False,0,3,100
АСУ Наука #480,science,private,local,information_system,5,3,22,True,False,False,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,90
ИС Горнодобывающая промышленность #481,mining,regional,federal,telecom_network,10,13,30,True,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0,0,0
Подсистема Наука #482,science,regional,federal,information_system,8,6,25,True,False,True,False,0,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0
Платформа ТЭК #483,fuel_energy,municipal,regional,information_system,7,5,42,True,False,True,True,1,True,3,False,0,True,0,False,0,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,0,False,0,3,100
АСУ Ракетно-космическая промышленность #484,space|energy,regional,intersectoral,information_system,1,4,16,False,False,False,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,True,1,False,0,False,0,False,0,1,39
Сервис Наука #485,science,municipal,local,information_system,3,4,4,False,False,False,False,0,False,0,False,0,False,0,False,0,True,1,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,1,39
Подсистема Атомная энергия #486,nuclear|communications,regional,regional,process_control_system,4,2,33,False,True,False,True,2,False,0,False,0,True,2,False,0,False,0,False,0,True,3,False,0,False,0,True,2,False,0,False,0,True,3,3,100
ИС Наука #487,science,federal,local,process_control_system,3,5,11,False,True,False,False,0,True,3,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,True,0,False,0,False,0,3,97
Платформа ТЭК #488,fuel_energy,regional,regional,process_control_system,5,2,26,False,True,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,True,3,False,0,False,0,False,0,False,0,False,0,3,100
Контур Финансовый рынок #489,finance|fuel_energy,federal,local,information_system,6,4,12,True,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,False,0,True,3,True,1,False,0,False,0,False,0,3,100
Платформа Транспорт #490,transport,federal,federal,process_control_system,7,9,8,False,True,False,True,2,True,2,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,0,True,0,False,0,False,0,2,79
Контур ТЭК #491,fuel_energy|nuclear,municipal,intersectoral,telecom_network,8,2,47,True,False,True,True,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0,1,32
АСУ Оборонная промышленность #492,defense,private,federal,information_system,6,4,31,True,False,True,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,1,True,1,True,2,2,75
ИС ТЭК #493,fuel_energy,federal,regional,information_system,7,5,7,True,False,False,True,1,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,3,100
АСУ Энергетика #494,energy|communications|fuel_energy,private,regional,information_system,5,6,14,True,False,True,False,0,False,0,False,0,True,3,True,3,True,2,False,0,True,2,True,2,False,0,False,0,False,0,False,0,True,2,3,100
Сервис Транспорт #495,transport,municipal,local,information_system,8,6,10,True,False,False,True,2,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,2,72
АСУ Оборонная промышленность #496,defense,private,regional,telecom_network,6,1,15,True,True,True,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,3,True,1,True,1,3,100
Платформа Энергетика #497,energy,municipal,regional,process_control_system,6,5,12,True,True,True,True,2,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,3,100
ИС Оборонная промышленность #498,defense,private,local,information_system,5,6,39,False,True,True,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0,False,0,True,0,True,3,3,90
АСУ Здравоохранение #499,health,private,federal,information_system,8,10,25,False,False,False,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,2,61
Контур Ракетно-космическая промышленность #500,space,regional,regional,telecom_network,2,2,27,True,False,False,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,3,100
Подсистема Химическая промышленность #501,chemistry|health,municipal,federal,information_system,9,7,29,True,False,False,True,1,True,1,False,0,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,1,46
Контур Наука #502,science,regional,local,information_system,10,2,22,True,True,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0
Сервис Госрегистрация прав #503,real_estate|communications|finance,federal,local,information_system,1,2,17,False,False,False,False,0,True,0,False,0,True,1,True,1,True,1,False,0,True,3,False,0,True,2,False,0,False,0,False,0,False,0,3,100
Платформа Наука #504,science|transport|finance,private,regional,telecom_network,3,2,5,True,False,True,False,0,True,3,True,3,False,0,False,0,False,0,True,3,False,0,False,0,True,3,False,0,False,0,False,0,False,0,3,100
Подсистема ТЭК #505,fuel_energy|finance|nuclear,municipal,regional,process_control_system,9,9,28,True,True,False,True,3,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,1,True,2,False,0,False,0,False,0,3,100
Контур Химическая промышленность #506,chemistry,regional,regional,information_system,9,8,47,True,False,True,False,0,False,0,False,0,False,0,True,3,False,0,False,0,True,0,False,0,False,0,False,0,False,0,False,0,False,0,3,90
Контур Здравоохранение #507,health,regional,local,telecom_network,5,6,33,True,False,False,True,1,False,0,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,2,68
Контур Ракетно-космическая промышленность #508,space,federal,federal,information_system,7,1,20,True,False,True,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,3,90
Подсистема Горнодобывающая промышленность #509,mining,regional,regional,information_system,5,6,16,True,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,2,61
Сервис Финансовый рынок #510,finance|transport,federal,local,process_control_system,5,3,10,True,True,False,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,True,1,False,0,False,0,2,68
Контур ТЭК #511,fuel_energy,municipal,regional,information_system,9,11,27,True,False,False,True,3,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,100
Контур Атомная энергия #512,nuclear,municipal,federal,information_system,7,7,47,False,False,False,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,90
Контур Ракетно-космическая промышленность #513,space|chemistry,municipal,local,information_system,8,11,10,False,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0,True,3,False,0,False,0,3,90
ИС Транспорт #514,transport,private,federal,process_control_system,5,4,21,False,True,False,True,3,True,2,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,3,100
Контур Химическая промышленность #515,chemistry|fuel_energy|mining,regional,federal,process_control_system,8,7,25,True,True,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,1,32
